ObsTime,WB,cold water temp-A,cold water temp-B,cold water avg.,hot water temp-A,hot water temp-B,total water flow -A,total water flow-B,hot water temp,TOTAL WATER FLOW,Quanity of Motor start,Motor current avg.,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,Label-T
2018/11/2 23:30,22.35,29.24,29.684,29.462,36.408,39.384,35949.501,33700.84,37.84795993,69650.341,17,42.26323529,43.484,42.982,42.459,43.445,38.351,43.126,43.076,0.02,41.657,40.943,42.408,43.385,41.527,0,41.18,0.068,41.446,43.926,43.433,41.559,B
2018/11/3 00:00,22.06,29.296,29.777,29.5365,36.467,39.487,35904.105,33510.961,37.92494145,69415.066,17,42.19229412,43.632,42.94,42.338,43.468,38.297,42.984,43.028,0.023,41.591,40.834,42.315,43.33,41.373,0,41.056,0.068,41.333,43.865,43.336,41.458,C
2018/11/3 00:30,21.79,29.298,29.777,29.5375,36.469,39.486,35721.391,33585.131,37.93100296,69306.522,17,42.19,43.481,42.903,42.303,43.451,38.324,43.046,43.077,0.023,41.607,40.829,42.426,43.312,41.339,0,41.041,0.069,41.374,43.828,43.287,41.51,C
2018/11/3 01:00,21.49,29.257,29.703,29.48,36.463,39.454,36165.621,33543.622,37.90224922,69709.243,17,42.21364706,43.641,42.935,42.454,43.524,38.361,43.005,43.082,0.021,41.623,40.874,42.343,43.327,41.344,0,41.126,0.069,41.339,43.743,43.309,41.512,B
2018/11/3 01:30,21.45,29.212,29.679,29.4455,36.394,39.41,35726.221,33448.242,37.85234017,69174.463,17,42.12123529,43.533,42.829,42.243,43.249,38.373,43.004,42.924,0.022,41.43,40.75,42.251,43.29,41.317,0,41.048,0.069,41.291,43.704,43.289,41.445,B
2018/11/3 02:00,21.21,29.21,29.636,29.423,36.386,39.374,35791.396,33617.652,37.83321109,69409.048,17,42.10882353,43.436,42.898,42.271,43.174,38.421,42.938,43.013,0.02,41.425,40.672,42.251,43.187,41.274,0,41.069,0.069,41.339,43.709,43.263,41.421,B
2018/11/3 02:30,20.86,29.098,29.453,29.2755,36.342,39.275,35691.201,33488.71,37.76181082,69179.911,17,42.13982353,43.479,42.818,42.243,43.255,38.411,43.019,43.035,0.02,41.408,40.773,42.282,43.308,41.282,0,41.059,0.069,41.357,43.756,43.323,41.48,B
2018/11/3 03:00,20.58,29.008,29.398,29.203,36.213,39.144,35664.282,33416.255,37.63080953,69080.537,17,41.88511765,43.158,42.571,41.959,43.063,38.145,42.685,42.731,0.021,41.327,40.589,42.012,42.98,41.105,0,40.786,0.069,41.068,43.496,43.03,41.252,B
2018/11/3 03:30,20.32,28.93,29.394,29.162,36.143,39.138,35543.554,33884.624,37.60471845,69428.178,17,41.75164706,42.954,42.419,41.869,42.898,38.057,42.58,42.598,0.022,41.239,40.432,41.938,42.835,41.01,0,40.672,0.069,40.949,43.324,42.861,41.052,B
2018/11/3 04:00,20.28,28.868,29.292,29.08,36.064,39.042,35728.626,33650.324,37.50839581,69378.95,17,41.77782353,42.919,42.506,41.971,42.895,38.08,42.6,42.589,0.02,41.264,40.459,41.912,42.934,40.998,0,40.687,0.069,40.966,43.334,42.905,41.115,B
2018/11/3 04:30,20.37,28.85,29.309,29.0795,36.047,39.022,35756.158,33611.195,37.48850383,69367.353,17,41.80194118,43.078,42.552,41.873,42.994,38.088,42.637,42.647,0.022,41.172,40.507,41.89,42.923,41.01,0,40.712,0.069,41.017,43.365,42.902,41.175,B
2018/11/3 05:00,20.74,28.891,29.332,29.1115,36.063,39.049,35996.559,33744.342,37.50778497,69740.901,17,41.75047059,42.998,42.496,41.921,42.944,38.011,42.539,42.603,0.021,41.211,40.428,41.883,42.875,40.957,0,40.636,0.069,40.915,43.328,42.853,41.07,B
2018/11/3 05:30,20.98,28.971,29.46,29.2155,36.169,39.154,35744.612,33499.782,37.61311473,69244.394,17,41.764,43.181,42.388,41.89,42.942,38.051,42.56,42.588,0.021,41.265,40.474,41.849,42.891,40.981,0,40.635,0.068,40.923,43.321,42.897,41.063,B
2018/11/3 06:00,21.24,29.044,29.551,29.2975,36.225,39.253,35718.023,33577.605,37.69223525,69295.628,17,41.75017647,43.045,42.487,41.883,42.793,37.995,42.575,42.573,0.02,41.292,40.429,41.977,42.862,40.893,0,40.651,0.067,40.965,43.318,42.899,41.029,B
2018/11/3 06:30,21.65,29.149,29.636,29.3925,36.307,39.267,35971.026,33510.929,37.73459872,69481.955,17,41.874,43.269,42.564,42.098,43.089,38.073,42.677,42.708,0.021,41.364,40.58,42.056,42.949,41.037,0,40.76,0.069,41.007,43.426,42.937,41.174,B
2018/11/3 07:00,20.93,29.349,29.849,29.599,36.495,39.559,35842.25,33657.883,37.97884973,69500.133,17,41.79947059,43.231,42.595,41.891,42.932,38.062,42.597,42.641,0.02,41.219,40.635,41.933,42.937,41.017,0,40.668,0.069,40.935,43.299,42.863,41.047,C
2018/11/3 07:30,20.25,29.647,30.179,29.913,36.737,39.84,35783.094,33753.142,38.24320749,69536.236,17,41.78311765,43.023,42.643,41.898,42.935,38.064,42.599,42.606,0.022,41.253,40.615,41.965,42.861,40.944,0,40.65,0.069,40.982,43.299,42.848,41.037,C
2018/11/3 08:00,20.36,29.815,30.366,30.0905,36.949,40.041,35630.683,33784.455,38.45388118,69415.138,17,41.76158824,43.038,42.497,41.947,42.99,37.998,42.544,42.571,0.022,41.272,40.521,41.981,42.86,40.927,0,40.611,0.069,40.947,43.252,42.857,41.043,C
2018/11/3 08:30,20.48,29.99,30.567,30.2785,37.156,40.215,35972.389,33457.258,38.63009294,69429.647,17,41.68229412,42.996,42.438,41.861,42.919,37.984,42.477,42.529,0.021,41.123,40.38,41.865,42.77,40.839,0,40.563,0.068,40.843,43.171,42.804,40.948,C
2018/11/3 09:00,20.6,30.114,30.692,30.403,37.268,40.34,35679.911,33202.938,38.74876665,68882.849,17,41.69258824,43.114,42.421,41.922,42.877,38.005,42.478,42.536,0.022,41.178,40.378,41.866,42.723,40.797,0,40.571,0.067,40.863,43.202,42.794,40.96,C
2018/11/3 09:30,20.43,30.269,30.877,30.573,37.438,40.549,35810.826,33730.165,38.94695956,69540.991,17,41.72388235,43.077,42.507,41.841,42.879,37.998,42.548,42.58,0.02,41.278,40.41,41.929,42.788,40.883,0,40.606,0.068,40.838,43.227,42.832,40.997,C
2018/11/3 10:00,19.95,30.355,30.943,30.649,37.585,40.666,35843.601,33674.889,39.07744227,69518.49,17,41.65829412,43.157,42.44,41.858,42.909,37.924,42.427,42.449,0.021,41.113,40.312,41.825,42.721,40.788,0,40.516,0.069,40.849,43.153,42.769,40.891,C
2018/11/3 10:30,19.9,30.492,31.076,30.784,37.945,40.784,35766.43,33543.198,39.31896696,69309.628,17,41.65876471,43.048,42.373,41.788,42.845,37.923,42.615,42.506,0.021,41.13,40.298,41.789,42.752,40.8,0,40.516,0.069,40.811,43.211,42.782,40.922,C
2018/11/3 11:00,20,30.583,31.168,30.8755,38.222,40.855,35659.798,33694.854,39.50120115,69354.652,17,41.63411765,43.051,42.311,41.967,42.741,37.858,42.409,42.48,0.021,41.077,40.264,41.714,42.76,40.82,0,40.574,0.069,40.812,43.193,42.716,40.943,C
2018/11/3 11:30,20.06,30.604,31.181,30.8925,38.32,40.978,35801.325,33632.108,39.60747981,69433.433,18,41.16672222,42.859,42.401,41.857,42.828,37.895,42.36,42.445,0.02,40.934,40.24,41.69,42.715,40.736,0,40.747,33.485,40.962,43.194,42.73,40.903,C
2018/11/3 12:00,20.12,30.571,31.128,30.8495,38.161,40.904,35668.148,33851.105,39.49665274,69519.253,18,41.74,42.806,42.274,41.726,42.698,37.803,42.235,42.424,0.022,40.887,40.198,41.717,42.605,40.751,0,40.779,44.633,40.942,43.223,42.692,40.905,C
2018/11/3 12:30,20.17,30.453,30.982,30.7175,38.084,40.807,35788.749,33559.709,39.40173785,69348.458,18,41.70916667,42.693,42.208,41.713,42.647,37.81,42.27,42.412,0.021,40.895,40.23,41.635,42.665,40.77,0,40.793,44.249,40.956,43.218,42.696,40.884,C
2018/11/3 13:00,20.23,30.425,30.964,30.6945,38.073,40.697,35791.203,33466.056,39.34095273,69257.259,18,41.77788889,42.9,42.314,41.634,42.611,37.85,42.311,42.442,0.023,41.02,40.298,41.76,42.841,40.86,0,40.946,44.149,41.064,43.293,42.754,40.932,C
2018/11/3 13:30,20.12,30.453,30.999,30.726,38.127,40.723,35716.296,33614.543,39.38565134,69330.839,18,41.76816667,42.833,42.277,41.66,42.673,37.881,42.352,42.486,0.022,41.094,40.319,41.728,42.638,40.784,0,40.843,44.078,41.071,43.332,42.784,40.972,C
2018/11/3 14:00,19.88,30.408,30.913,30.6605,37.799,40.633,35831.913,33568.31,39.1697822,69400.223,18,41.759,42.899,42.356,41.786,42.768,37.915,42.302,42.389,0.022,40.873,40.267,41.748,42.683,40.767,0,40.827,44.12,41.025,43.26,42.733,40.922,C
2018/11/3 14:30,19.84,30.356,30.872,30.614,37.573,40.547,35573.748,33726.716,39.0203677,69300.464,18,41.81122222,42.916,42.322,41.678,42.726,38.152,42.385,42.5,0.02,41.099,40.362,41.784,42.694,40.821,0,40.858,44.071,41.123,43.338,42.751,41.002,C
2018/11/3 15:00,19.7,30.11,30.638,30.374,37.333,40.434,35809.005,33566.353,38.833378,69375.358,18,41.85866667,43.016,42.326,41.727,42.688,38.127,42.494,42.567,0.02,41.238,40.414,41.839,42.768,40.893,0,40.963,44.065,41.063,43.354,42.801,41.093,C
2018/11/3 15:30,19.61,29.941,30.618,30.2795,37.1,40.317,35800.487,33707.992,38.66007744,69508.479,18,41.90305556,42.924,42.657,41.813,42.682,38.175,42.598,42.606,0.021,41.352,40.551,41.767,42.755,40.795,0,40.983,44.047,41.142,43.409,42.875,41.103,C
2018/11/3 16:00,19.76,29.924,30.595,30.2595,37.084,40.369,35930.664,33633.138,38.67225215,69563.802,18,41.89477778,42.941,42.408,41.813,42.847,38.209,42.533,42.629,0.023,41.264,40.42,41.818,42.767,40.927,0,40.949,44.024,41.17,43.41,42.874,41.08,C
2018/11/3 16:30,19.71,29.87,30.415,30.1425,37.031,40.154,36034.695,33647.338,38.53900188,69682.033,18,41.94066667,43.039,42.382,41.883,42.863,38.19,42.624,42.667,0.021,41.274,40.522,41.937,42.779,40.945,0,41.025,44.087,41.21,43.483,42.846,41.155,C
2018/11/3 17:00,19.61,29.73,30.262,29.996,36.928,40.039,35765.556,33687.248,38.43695317,69452.804,18,41.99522222,43.173,42.504,41.835,42.885,38.234,42.677,42.785,0.02,41.299,40.601,41.871,42.898,40.985,0,41.104,44.132,41.28,43.53,42.94,41.161,C
2018/11/3 17:30,20.04,29.693,30.288,29.9905,36.824,39.987,35858.49,33484.582,38.35135854,69343.072,18,42.05905556,43.125,42.545,42.025,42.982,38.3,42.695,42.831,0.021,41.357,40.618,41.967,42.987,41.01,0,41.196,44.192,41.344,43.583,43.004,41.281,C
2018/11/3 18:00,20.22,29.699,30.243,29.971,36.848,40.025,35698.914,33338.192,38.38218128,69037.106,18,41.97661111,43.033,42.497,41.884,42.832,38.185,42.615,42.715,0.024,41.243,40.546,41.935,42.91,41.026,0,41.081,44.127,41.236,43.523,42.945,41.222,C
2018/11/3 18:30,20.3,29.696,30.18,29.938,36.853,39.927,35795.265,33974.859,38.34989739,69770.124,18,42.04988889,43.182,42.537,42,43.043,38.222,42.696,42.753,0.02,41.209,40.583,42.021,42.98,41.087,0,41.143,44.206,41.31,43.601,43.066,41.239,C
2018/11/3 19:00,20.45,29.745,30.219,29.982,36.865,39.951,35743.183,33528.807,38.35867585,69271.99,18,42.05122222,43.147,42.59,42.052,43.086,38.223,42.694,42.748,0.022,41.283,40.523,41.999,42.978,41.039,0,41.163,44.17,41.313,43.56,42.992,41.34,C
2018/11/3 19:30,20.99,29.866,30.457,30.1615,36.993,40.146,35765.788,33807.799,38.52513302,69573.587,18,41.97194444,43.029,42.498,42.028,43.058,38.151,42.614,42.596,0.021,41.177,40.514,41.894,42.892,40.959,0,41.143,44.119,41.255,43.442,42.885,41.22,C
2018/11/3 20:00,21.21,29.856,30.412,30.134,37.039,40.171,35848.568,33291.752,38.54708916,69140.32,18,41.99105556,43.176,42.499,41.984,42.938,38.205,42.653,42.649,0.021,41.24,40.523,41.892,42.91,41.021,0,41.085,44.187,41.295,43.477,42.936,41.148,C
2018/11/3 20:30,21.09,29.855,30.327,30.091,37.031,40.055,35707.014,33697.67,38.49922589,69404.684,18,42.028,43.281,42.526,42.046,43.007,38.217,42.649,42.693,0.021,41.173,40.526,41.988,42.953,41.018,0,41.116,44.218,41.284,43.54,43.046,41.202,C
2018/11/3 21:00,20.97,29.817,30.332,30.0745,36.99,40.051,35556.2,33453.06,38.47385618,69009.26,18,42.04055556,43.207,42.515,42.09,43.15,38.182,42.67,42.697,0.021,41.237,40.54,41.953,42.957,41.035,0,41.119,44.255,41.315,43.587,43.012,41.188,C
2018/11/3 21:30,20.8,29.757,30.201,29.979,36.949,39.983,35744.048,33008.744,38.40564672,68752.792,18,41.98855556,43.278,42.499,41.936,42.941,38.13,42.612,42.667,0.021,41.13,40.538,41.974,42.927,41.046,0,41.096,44.125,41.225,43.488,42.957,41.204,C
2018/11/3 22:00,20.82,29.696,30.142,29.919,36.872,39.937,35949.202,33667.13,38.35426358,69616.332,18,42.02327778,43.232,42.516,42.011,42.881,38.169,42.629,42.76,0.02,41.257,40.551,42.016,42.927,41.055,0,41.084,44.196,41.259,43.65,43.01,41.196,C
2018/11/3 22:30,20.54,29.699,30.198,29.9485,36.918,39.965,35574.617,33644.54,38.39901939,69219.157,18,41.99988889,43.255,42.538,41.976,42.999,38.155,42.556,42.646,0.022,41.175,40.556,41.944,42.951,41.059,0,41.046,44.144,41.253,43.61,42.955,41.158,C
2018/11/3 23:00,20.72,29.772,30.239,30.0055,36.95,40.011,35786.469,33560.13,38.43136404,69346.599,18,41.97494444,43.202,42.55,41.885,43.099,38.164,42.573,42.643,0.023,41.227,40.479,41.945,42.938,41.011,0,41.048,44.122,41.177,43.479,42.875,41.109,C
2018/11/3 23:30,21.13,29.804,30.328,30.066,36.99,40.113,35724.115,33513.021,38.50163336,69237.136,18,41.94788889,43.253,42.517,41.909,43.084,38.129,42.513,42.581,0.021,41.169,40.412,41.88,42.825,40.924,0,41.105,44.046,41.224,43.45,42.9,41.12,C
2018/11/4 00:00,21.51,29.855,30.357,30.106,37.02,40.152,35915.109,33406.77,38.52933594,69321.879,18,41.85966667,43.166,42.474,41.814,42.906,38.012,42.444,42.517,0.021,41.034,40.346,41.818,42.749,40.888,0,40.992,44.019,41.063,43.36,42.832,41.019,C
2018/11/4 00:30,21.5,29.838,30.314,30.076,37.031,40.126,35831.673,33652.406,38.52996491,69484.079,18,41.8335,43.15,42.456,41.779,42.899,37.987,42.449,42.429,0.024,41.018,40.323,41.818,42.702,40.807,0,41.01,44.028,41.073,43.354,42.769,40.928,C
2018/11/4 01:00,21.57,29.785,30.291,30.038,36.977,40.061,35689.035,33505.627,38.47034285,69194.662,18,41.82794444,43.092,42.364,41.766,42.945,37.964,42.432,42.502,0.021,41.107,40.349,41.711,42.765,40.86,0,40.923,43.918,41.055,43.406,42.781,40.942,C
2018/11/4 01:30,21.47,29.841,30.421,30.131,37.031,40.164,35884.693,33903.752,38.55303499,69788.445,18,41.86855556,43.211,42.466,41.885,42.934,38.039,42.439,42.554,0.022,41.16,40.363,41.806,42.787,40.827,0,40.933,43.949,41.153,43.31,42.782,41.014,C
2018/11/4 02:00,21.04,29.824,30.375,30.0995,37.025,40.19,35808.052,33504.156,38.55489865,69312.208,18,41.84894444,43.103,42.307,41.817,42.895,38.015,42.458,42.627,0.021,41.167,40.344,41.825,42.766,40.833,0,40.931,44.003,41.093,43.322,42.746,41.008,C
2018/11/4 02:30,21.15,29.696,30.223,29.9595,36.939,40.042,35912.287,33794.231,38.44335715,69706.518,18,41.83161111,43.093,42.405,41.787,42.922,37.982,42.435,42.526,0.024,41.021,40.345,41.753,42.721,40.807,0,40.945,43.987,41.103,43.31,42.782,41.021,C
2018/11/4 03:00,21.44,29.696,30.255,29.9755,36.872,40.056,35695.004,33586.875,38.41555816,69281.879,18,41.89055556,43.008,42.569,41.904,42.875,38.096,42.46,42.549,0.02,41.218,40.387,41.771,42.776,40.911,0,40.958,44.071,41.109,43.379,42.878,41.091,C
2018/11/4 03:30,21.54,29.696,30.174,29.935,36.883,40.01,35964.544,33769.613,38.39728775,69734.157,18,41.89294444,43.129,42.454,41.889,42.965,38.037,42.491,42.488,0.024,41.212,40.375,41.812,42.818,40.909,0,40.98,44.038,41.19,43.375,42.866,41.021,C
2018/11/4 04:00,21.66,29.696,30.18,29.938,36.87,39.988,35887.274,33838.002,38.38317996,69725.276,18,41.90338889,43.091,42.538,41.814,42.946,38.101,42.51,42.555,0.022,41.099,40.377,41.893,42.821,40.927,0,40.979,44.085,41.179,43.426,42.839,41.059,C
2018/11/4 04:30,21.46,29.696,30.225,29.9605,36.87,40.003,35963.068,33903.193,38.3903147,69866.261,18,41.88544444,43.24,42.446,41.852,42.984,38.004,42.484,42.541,0.022,41.083,40.388,41.792,42.798,40.89,0,40.964,44.019,41.137,43.364,42.886,41.044,C
2018/11/4 05:00,21.28,29.618,30.107,29.8625,36.813,39.953,35911.27,33382.424,38.32570347,69293.694,18,41.87383333,43.202,42.415,41.828,42.957,38.015,42.433,42.499,0.023,41.192,40.369,41.824,42.767,40.887,0,40.961,44.049,41.119,43.368,42.801,41.02,C
2018/11/4 05:30,21.49,29.637,30.167,29.902,36.789,39.96,35548.867,33617.63,38.33023036,69166.497,18,41.89705556,43.239,42.414,41.918,42.913,38.074,42.501,42.522,0.021,41.133,40.435,41.857,42.761,40.894,0,40.991,44.047,41.141,43.397,42.865,41.024,C
2018/11/4 06:00,22.03,29.662,30.183,29.9225,36.832,40.048,35857.006,33510.176,38.38559816,69367.182,18,41.92322222,43.174,42.517,41.892,42.953,38.122,42.542,42.564,0.02,41.208,40.444,41.803,42.79,40.9,0,41.022,44.069,41.195,43.398,42.896,41.109,C
2018/11/4 06:30,22.3,29.693,30.249,29.971,36.835,40.073,35617.047,33774.797,38.41101796,69391.844,18,41.93455556,43.14,42.576,41.916,42.951,38.082,42.529,42.67,0.02,41.212,40.421,41.844,42.844,40.943,0,41.023,44.087,41.184,43.442,42.837,41.101,C
2018/11/4 07:00,22.64,29.696,30.19,29.943,36.87,40.082,35699.25,33707.477,38.42991243,69406.727,18,41.97583333,43.212,42.616,42.065,42.927,38.154,42.632,42.584,0.021,41.159,40.488,41.85,42.895,40.916,0,41.061,44.143,41.241,43.429,42.999,41.173,C
2018/11/4 07:30,19.75,29.656,30.156,29.906,36.813,40.016,35581.13,33588.217,38.36835745,69169.347,18,42.01638889,43.22,42.593,42.049,42.997,38.176,42.658,42.684,0.023,41.274,40.523,42.012,42.917,41.006,0,41.144,44.115,41.237,43.456,43.06,41.151,C
2018/11/4 08:00,19.72,29.776,30.263,30.0195,36.921,40.097,35775.644,33410.578,38.45471571,69186.222,18,41.9405,43.203,42.513,41.958,42.935,38.163,42.565,42.579,0.022,41.2,40.453,41.931,42.875,40.959,0,41.056,44.058,41.211,43.366,42.837,41.045,C
2018/11/4 08:30,19.96,29.823,30.406,30.1145,36.97,40.191,35925.254,33302.107,38.51947531,69227.361,18,41.919,43.198,42.566,41.839,42.978,38.26,42.511,42.563,0.023,41.192,40.461,41.822,42.83,40.94,0,40.99,43.938,41.135,43.37,42.843,41.083,C
2018/11/4 09:00,19.95,29.949,30.537,30.243,37.085,40.352,35693.878,33618.848,38.66959756,69312.726,18,41.89377778,43.205,42.647,41.855,42.997,38.191,42.499,42.553,0.023,40.974,40.408,41.803,42.783,40.803,0,40.979,43.987,41.117,43.345,42.879,41.04,C
2018/11/4 09:30,20.09,30.027,30.535,30.281,37.17,40.379,35750.943,33582.757,38.72432448,69333.7,18,41.90983333,43.123,42.587,41.913,42.923,38.122,42.541,42.595,0.021,41.102,40.429,41.812,42.846,40.847,0,41.03,43.957,41.173,43.43,42.86,41.066,C
2018/11/4 10:00,19.58,30.153,30.701,30.427,37.303,40.534,35560.078,33532.745,38.87109773,69092.823,18,41.82155556,43.09,42.362,41.869,42.924,38.062,42.44,42.456,0.022,40.921,40.375,41.733,42.803,40.756,0,40.928,43.894,41.073,43.337,42.799,40.944,C
2018/11/4 10:30,19.31,30.161,30.718,30.4395,37.353,40.555,35740.882,33725.213,38.90754444,69466.095,18,41.84216667,43.149,42.553,41.744,42.958,38.003,42.468,42.507,0.021,41.078,40.391,41.705,42.699,40.883,0,41.02,43.784,41.088,43.292,42.836,40.98,C
2018/11/4 11:00,19.46,30.201,30.768,30.4845,37.404,40.653,35785.573,33757.334,38.98112099,69542.907,18,41.8375,43.174,42.475,41.824,43.026,38.064,42.44,42.452,0.021,41.017,40.458,41.69,42.748,40.73,0,41.016,43.846,41.085,43.269,42.746,40.994,C
2018/11/4 11:30,19.55,30.331,30.955,30.643,37.531,40.737,35964.185,33697.093,39.08183115,69661.278,18,41.73094444,42.933,42.531,41.751,42.841,38.015,42.38,42.36,0.022,40.959,40.307,41.634,42.606,40.636,0,40.84,43.635,40.959,43.2,42.685,40.863,C
2018/11/4 12:00,19.61,30.427,31.118,30.7725,37.649,41.001,35833.804,33476.53,39.26799853,69310.334,18,41.69016667,42.891,42.372,41.714,42.734,37.983,42.345,42.35,0.021,40.885,40.26,41.582,42.594,40.61,0,40.781,43.673,40.937,43.203,42.642,40.846,C
2018/11/4 12:30,19.6,30.424,31.066,30.745,37.697,40.956,35713.185,33862.403,39.28315363,69575.588,18,41.67166667,42.956,42.283,41.683,42.712,37.988,42.326,42.322,0.02,40.874,40.228,41.595,42.547,40.673,0,40.78,43.683,40.883,43.149,42.592,40.796,C
2018/11/4 13:00,19.47,30.389,31.001,30.695,37.672,40.91,36110.968,33492.197,39.23008624,69603.165,18,41.70533333,42.803,42.382,41.766,42.651,37.959,42.366,42.359,0.021,40.983,40.288,41.672,42.569,40.573,0,40.832,43.734,40.988,43.226,42.623,40.901,C
2018/11/4 13:30,19.37,30.247,30.789,30.518,37.524,40.719,35624.733,33586.359,39.07445115,69211.092,18,41.69727778,42.858,42.356,41.697,42.669,37.946,42.377,42.276,0.02,40.966,40.28,41.657,42.627,40.661,0,40.817,43.703,40.914,43.196,42.629,40.902,C
2018/11/4 14:00,19.43,30.207,30.766,30.4865,37.434,40.615,35765.825,33788.439,38.97928304,69554.264,18,41.71805556,42.772,42.306,41.62,42.827,37.989,42.405,42.346,0.023,40.928,40.269,41.607,42.599,40.811,0,40.858,43.758,41,43.223,42.667,40.917,C
2018/11/4 14:30,19.51,30.179,30.682,30.4305,37.396,40.593,35836.835,33735.115,38.94621043,69571.95,18,41.74188889,42.975,42.334,41.69,42.717,38.045,42.389,42.457,0.023,40.923,40.349,41.701,42.628,40.737,0,40.83,43.752,41.004,43.256,42.614,40.93,C
2018/11/4 15:00,19.56,30.099,30.623,30.361,37.318,40.496,35846.177,33821.882,38.86082956,69668.059,18,41.70494444,42.755,42.334,41.699,42.66,37.995,42.358,42.32,0.021,40.961,40.295,41.723,42.62,40.708,0,40.828,43.747,41.012,43.185,42.617,40.851,C
2018/11/4 15:30,19.48,30.094,30.593,30.3435,37.315,40.464,35876.714,33525.768,38.83616524,69402.482,18,41.6065,42.738,42.168,41.5,42.675,37.901,42.246,42.25,0.02,40.882,40.174,41.562,42.549,40.606,0,40.691,43.643,40.892,43.114,42.503,40.803,C
2018/11/4 16:00,19.47,30.042,30.534,30.288,37.275,40.44,35640.18,33531.944,38.80926838,69172.124,18,41.62722222,42.698,42.226,41.601,42.609,37.855,42.292,42.244,0.02,40.879,40.198,41.591,42.511,40.643,0,40.788,43.745,40.945,43.116,42.523,40.806,C
2018/11/4 16:30,19.56,29.962,30.448,30.205,37.2,40.351,35550.866,33625.213,38.73164284,69176.079,18,41.698,42.883,42.25,41.693,42.633,37.954,42.365,42.348,0.021,40.949,40.249,41.602,42.661,40.706,0,40.82,43.81,40.976,43.175,42.595,40.874,C
2018/11/4 17:00,19.7,29.922,30.416,30.169,37.125,40.303,35773.493,33661.456,38.66566661,69434.949,18,41.84255556,42.932,42.441,41.805,42.778,38.11,42.477,42.502,0.021,41.041,40.43,41.803,42.754,40.942,0,40.916,44.01,41.142,43.347,42.672,41.043,C
2018/11/4 17:30,19.85,29.835,30.324,30.0795,37.057,40.252,35868.66,33678.605,38.60419446,69547.265,18,41.95494444,43.091,42.513,41.94,42.98,38.216,42.635,42.574,0.023,41.089,40.506,41.872,42.859,41.029,0,41.03,44.086,41.22,43.514,42.874,41.138,C
2018/11/4 18:00,19.94,29.814,30.295,30.0545,36.953,40.166,35789.816,33929.384,38.51663112,69719.2,18,42.072,43.307,42.507,42.06,43.189,38.326,42.7,42.693,0.022,41.3,40.601,41.981,43.009,41.099,0,41.101,44.16,41.398,43.547,43.02,41.276,C
